"iso3c","iso2c","cname_en","edate","mmm","mmm_doc","electorate","total_vote","valid_vote","total_seats","electorate_2ndtier","total_vote_2ndtier","valid_vote_2ndtier","total_seats_2ndtier","party_id","cmp","cmp_parfam","pinitials","pname_en","pname_or","votes","v_share","estimate","votes_2ndtier","v_share_2ndtier","estimate_2ndtier","v_share_wgt","seats","seats_2ndtier","s_share","alliance","alliance_id","alliance_cmp","alliance_initials","alliance_en","alliance_or","region","continent","eu_member","eu_east","eu_since","eu_exit","oecd","oecd23","oecd_since"
"PRT","PT","Portugal",1991-10-06,"no","no",8322481,5674332,5611444,226,NA,NA,NA,NA,"PT7","35210","20","UDP","Popular Democratic Union","Uniao Democrática Popular",6169,0.00109936052110651,"no",NA,NA,NA,0.00109936052110651,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1991-10-06,"no","no",8322481,5674332,5611444,226,NA,NA,NA,NA,"PT8","35710","70","PPM","Popular Monarchist Party","Partido Popular Monárquico",25042,0.00446266593768021,"no",NA,NA,NA,0.00446266593768021,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1991-10-06,"no","no",8322481,5674332,5611444,226,NA,NA,NA,NA,"PT999",NA,NA,NA,"Others","Others",47353,0.00843864787744474,"no",NA,NA,NA,0.00843864787744474,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT1","35520","50","CDS-PP","Social Democratic Center - Popular Party","Centro Democrático Social - Partido Popular",534470,0.0922810868749591,"no",NA,NA,NA,0.0922810868749591,15,NA,0.0652173913043478,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT12",NA,NA,"PSR","Revolutionary Socialist Party","Partido Socialista Revolucionário",37638,0.0064985416352643,"no",NA,NA,NA,0.0064985416352643,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT15",NA,NA,"POUS","Socialist Unity Party","Partido Operário de Unidade Socialista",2544,0.000439244644245507,"no",NA,NA,NA,0.000439244644245507,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT16","35110","10","PEV","Ecologist Party ""The Greens""","Partido Ecologista ""Os Verdes""",67487.6,0.0116523454610782,"yes",NA,NA,NA,0.0116523454610782,2,NA,0.00869565217391304,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT18","35315","30","ID","Democratic Intervention","Intervençao Democrática",0,0,"yes",NA,NA,NA,0,0,NA,0,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT2","35220","20","PCP","Portuguese Communist Party","Partido Comunista Português",438669.4,0.0757402454970086,"yes",NA,NA,NA,0.0757402454970086,13,NA,0.0565217391304348,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT20","35951","95","PSN","National Solidarity Party","Partido de Solidariedade Nacional",12613,0.00217774870199236,"no",NA,NA,NA,0.00217774870199236,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT22",NA,NA,"PCTP/MRPP","Communist Party of Portuguese Workers","Partido Comunista dos Trabalhadores Portugueses",41137,0.00710267568016014,"no",NA,NA,NA,0.00710267568016014,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT23",NA,NA,"PDA","Party of the Atlantic","Partido Democrático Atlantico",2536,0.000437863371779326,"no",NA,NA,NA,0.000437863371779326,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT26",NA,NA,"PG","Party of the People","Partido da Gente",8279,0.0014294443434389,"no",NA,NA,NA,0.0014294443434389,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT3","35313","60","PSD","Social Democratic Party","Partido Social Democrata",2014589,0.347837039546349,"no",NA,NA,NA,0.347837039546349,88,NA,0.382608695652174,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT4","35311","30","PSP","Portuguese Socialist Party","Partido Socialista Portuguêsa",2583755,0.446108705107134,"no",NA,NA,NA,0.446108705107134,112,NA,0.48695652173913,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT604","35880",NA,"PPM/MPT","Coalition Ecology and Future","Coligaçao Ecologia e Futuro",14167,0.00244606087854799,"no",NA,NA,NA,0.00244606087854799,0,NA,0,"Electoral alliance",NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1995-10-01,"no","no",8906608,5904854,5791761,230,NA,NA,NA,NA,"PT7","35210","20","UDP","Popular Democratic Union","Uniao Democrática Popular",33876,0.00584899825804276,"no",NA,NA,NA,0.00584899825804276,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT1","35520","50","CDS-PP","Social Democratic Center - Popular Party","Centro Democrático Social - Partido Popular",449310,0.0845524765063009,"no",NA,NA,NA,0.0845524765063009,15,NA,0.0652173913043478,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT15",NA,NA,"POUS","Socialist Unity Party","Partido Operário de Unidade Socialista",4056,0.000763270002246904,"no",NA,NA,NA,0.000763270002246904,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT16","35110","10","PEV","Ecologist Party ""The Greens""","Partido Ecologista ""Os Verdes""",56907.7647058823,0.0107090704376048,"yes",NA,NA,NA,0.0107090704376048,2,NA,0.00869565217391304,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT18","35315","30","ID","Democratic Intervention","Intervençao Democrática",0,0,"yes",NA,NA,NA,0,0,NA,0,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT2","35220","20","PCP","Portuguese Communist Party","Partido Comunista Português",426808.235294118,0.0803180282820361,"yes",NA,NA,NA,0.0803180282820361,15,NA,0.0652173913043478,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT20","35951","95","PSN","National Solidarity Party","Partido de Solidariedade Nacional",11358,0.00213738182581862,"no",NA,NA,NA,0.00213738182581862,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT22",NA,NA,"PCTP/MRPP","Communist Party of Portuguese Workers","Partido Comunista dos Trabalhadores Portugueses",39417,0.00741760692272343,"no",NA,NA,NA,0.00741760692272343,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT23",NA,NA,"PDA","Party of the Atlantic","Partido Democrático Atlantico",437,8.2235944522164e-05,"no",NA,NA,NA,8.2235944522164e-05,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT27",NA,NA,"MPT","Movement of the Party of the Earth","Movimento o Partido da Terra",19510,0.00367144914788883,"no",NA,NA,NA,0.00367144914788883,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT3","35313","60","PSD","Social Democratic Party","Partido Social Democrata",1733814,0.326274214910186,"no",NA,NA,NA,0.326274214910186,81,NA,0.352173913043478,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT33","35211","20","BE","Left Bloc","Bloco de Esquerda",131840,0.0248100387318126,"no",NA,NA,NA,0.0248100387318126,2,NA,0.00869565217391304,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT35",NA,NA,"PH","Humanist Party","Partido Humanista",7346,0.00138239187290576,"no",NA,NA,NA,0.00138239187290576,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT4","35311","30","PSP","Portuguese Socialist Party","Partido Socialista Portuguêsa",2359934,0.444099316933567,"no",NA,NA,NA,0.444099316933567,115,NA,0.5,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT8","35710","70","PPM","Popular Monarchist Party","Partido Popular Monárquico",16313,0.00306982829059511,"no",NA,NA,NA,0.00306982829059511,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",1999-10-10,"no","no",8673822,5363906,5313978,230,NA,NA,NA,NA,"PT999",NA,NA,NA,"Others","Others",56927,0.0107126901917923,"no",NA,NA,NA,0.0107126901917923,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT1","35520","50","CDS-PP","Social Democratic Center - Popular Party","Centro Democrático Social - Partido Popular",477350,0.088960228525381,"no",NA,NA,NA,0.088960228525381,14,NA,0.0608695652173913,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT15",NA,NA,"POUS","Socialist Unity Party","Partido Operário de Unidade Socialista",4056,0.000755887057502766,"no",NA,NA,NA,0.000755887057502766,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT16","35110","10","PEV","Ecologist Party ""The Greens""","Partido Ecologista ""Os Verdes""",63311.6666666667,0.0117989323033192,"yes",NA,NA,NA,0.0117989323033192,2,NA,0.00869565217391304,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT18","35315","30","ID","Democratic Intervention","Intervençao Democrática",0,0,"yes",NA,NA,NA,0,0,NA,0,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT2","35220","20","PCP","Portuguese Communist Party","Partido Comunista Português",316558.333333333,0.0589946615165959,"yes",NA,NA,NA,0.0589946615165959,10,NA,0.0434782608695652,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT22",NA,NA,"PCTP/MRPP","Communist Party of Portuguese Workers","Partido Comunista dos Trabalhadores Portugueses",36193,0.00674502472194221,"no",NA,NA,NA,0.00674502472194221,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT27",NA,NA,"MPT","Movement of the Party of the Earth","Movimento o Partido da Terra",15540,0.00289607615226651,"no",NA,NA,NA,0.00289607615226651,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT3","35313","60","PSD","Social Democratic Party","Partido Social Democrata",2200765,0.410140478329654,"no",NA,NA,NA,0.410140478329654,105,NA,0.456521739130435,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT33","35211","20","BE","Left Bloc","Bloco de Esquerda",149966,0.0279480666828057,"no",NA,NA,NA,0.0279480666828057,3,NA,0.0130434782608696,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT35",NA,NA,"PH","Humanist Party","Partido Humanista",11472,0.00213795274252262,"no",NA,NA,NA,0.00213795274252262,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT4","35311","30","PSP","Portuguese Socialist Party","Partido Socialista Portuguêsa",2068584,0.385506872030893,"no",NA,NA,NA,0.385506872030893,96,NA,0.417391304347826,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT40",NA,NA,"PNR","National Renewal Party","Partido Nacional Renovador",4712,0.000878140980018006,"no",NA,NA,NA,0.000878140980018006,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT8","35710","70","PPM","Popular Monarchist Party","Partido Popular Monárquico",12398,0.00231052459046334,"no",NA,NA,NA,0.00231052459046334,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2002-03-17,"no","no",8902713,5473655,5365881,230,NA,NA,NA,NA,"PT999",NA,NA,NA,"Others","Others",4171,0.000777318766480285,"no",NA,NA,NA,0.000777318766480285,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT1","35520","50","CDS-PP","Social Democratic Center - Popular Party","Centro Democrático Social - Partido Popular",416415,0.0746426370487321,"no",NA,NA,NA,0.0746426370487321,12,NA,0.0521739130434783,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT15",NA,NA,"POUS","Socialist Unity Party","Partido Operário de Unidade Socialista",5535,0.000992152050393796,"no",NA,NA,NA,0.000992152050393796,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT16","35110","10","PEV","Ecologist Party ""The Greens""","Partido Ecologista ""Os Verdes""",0,0,"yes",NA,NA,NA,0,0,NA,0,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT18","35315","30","ID","Democratic Intervention","Intervençao Democrática",61909.8571428571,0.0110973788082877,"yes",NA,NA,NA,0.0110973788082877,2,NA,0.00869565217391304,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT2","35220","20","PCP","Portuguese Communist Party","Partido Comunista Português",371459.142857143,0.0665842728497265,"yes",NA,NA,NA,0.0665842728497265,12,NA,0.0521739130434783,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT22",NA,NA,"PCTP/MRPP","Communist Party of Portuguese Workers","Partido Comunista dos Trabalhadores Portugueses",48186,0.00863736923220875,"no",NA,NA,NA,0.00863736923220875,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT23",NA,NA,"PDA","Party of the Atlantic","Partido Democrático Atlantico",1618,0.000290027464776362,"no",NA,NA,NA,0.000290027464776362,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT3","35313","60","PSD","Social Democratic Party","Partido Social Democrata",1653425,0.296377417149478,"no",NA,NA,NA,0.296377417149478,75,NA,0.326086956521739,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT33","35211","20","BE","Left Bloc","Bloco de Esquerda",364971,0.0654212693738526,"no",NA,NA,NA,0.0654212693738526,8,NA,0.0347826086956522,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT35",NA,NA,"PH","Humanist Party","Partido Humanista",17056,0.00305729817010236,"no",NA,NA,NA,0.00305729817010236,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT38",NA,NA,"PND","New Democracy Party","Partido da Nova Democracia",40358,0.00723419556455155,"no",NA,NA,NA,0.00723419556455155,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT4","35311","30","PSP","Portuguese Socialist Party","Partido Socialista Portuguêsa",2588312,0.463956469351195,"no",NA,NA,NA,0.463956469351195,121,NA,0.526086956521739,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2005-02-20,"no","no",8944508,5747834,5578782,230,NA,NA,NA,NA,"PT40",NA,NA,"PNR","National Renewal Party","Partido Nacional Renovador",9374,0.00168029508950162,"no",NA,NA,NA,0.00168029508950162,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT1","35520","50","CDS-PP","Social Democratic Center - Popular Party","Centro Democrático Social - Partido Popular",592778,0.107674489825945,"no",NA,NA,NA,0.107674489825945,21,NA,0.091304347826087,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT15",NA,NA,"POUS","Socialist Unity Party","Partido Operário de Unidade Socialista",4632,0.000841374404707628,"no",NA,NA,NA,0.000841374404707628,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT16","35110","10","PEV","Ecologist Party ""The Greens""","Partido Ecologista ""Os Verdes""",59503.8666666667,0.0108085126067506,"yes",NA,NA,NA,0.0108085126067506,2,NA,0.00869565217391304,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT18","35315","30","ID","Democratic Intervention","Intervençao Democrática",0,0,"yes",NA,NA,NA,0,0,NA,0,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT2","35220","20","PCP","Portuguese Communist Party","Partido Comunista Português",386775.133333333,0.0702553319438788,"yes",NA,NA,NA,0.0702553319438788,13,NA,0.0565217391304348,"Electoral alliance member","PT601","35229","CDU","Unified Democratic Coalition","Caligaçao Democrático Unitária","Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT22",NA,NA,"PCTP/MRPP","Communist Party of Portuguese Workers","Partido Comunista dos Trabalhadores Portugueses",52761,0.00958371221217167,"no",NA,NA,NA,0.00958371221217167,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT27",NA,NA,"MPT","Earth Party","Partido da Terra",3265,0.000593067234751815,"no",NA,NA,NA,0.000593067234751815,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT3","35313","60","PSD","Social Democratic Party","Partido Social Democrata",1653665,0.300378109879283,"no",NA,NA,NA,0.300378109879283,81,NA,0.352173913043478,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT33","35211","20","BE","Left Bloc","Bloco de Esquerda",557306,0.101231218477977,"no",NA,NA,NA,0.101231218477977,16,NA,0.0695652173913043,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT38",NA,NA,"PND","New Democracy Party","Partido da Nova Democracia",21876,0.00397364129477203,"no",NA,NA,NA,0.00397364129477203,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT4","35311","30","PSP","Portuguese Socialist Party","Partido Socialista Portuguêsa",2077238,0.377317548723243,"no",NA,NA,NA,0.377317548723243,97,NA,0.421739130434783,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT40",NA,NA,"PNR","National Renewal Party","Partido Nacional Renovador",11628,0.00211215491751734,"no",NA,NA,NA,0.00211215491751734,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
"PRT","PT","Portugal",2009-09-27,"no","no",9519921,5681258,5505278,230,NA,NA,NA,NA,"PT8","35710","70","PPM","Popular Monarchist Party","Partido Popular Monárquico",15262,0.00277224874020894,"no",NA,NA,NA,0.00277224874020894,0,NA,0,NA,NA,NA,NA,NA,NA,"Southern Europe","Europe","yes","no",1986,NA,"yes","yes",1961
